BCBS_Name,Acronym
Anthem BCBS of Colorado,EFM
CareFirst BCBS,EFN
Blue Shield of California,EFO
Blue Cross Blue Shield of Georgia,EFP
Blue Cross Blue Shield of Massachusetts,EFQ
CareFirst BCBS,EFR
Blue Cross Blue Shield of South Carolina,EFS
Unassigned,EFT
Anthem BCBS of Virginia,EFU
Blue Cross Blue Shield of Illinois,EFV
Blue Cross of California,EFW
Wellmark BCBS,EFX
Blue Shield of California,EFY
Blue Cross Blue Shield of Illinois,EFZ
Blue Cross Blue Shield of Illinois,EGA
Highmark BCBS of Pennsylvania,EGB
Blue Cross Blue Shield of Louisiana,EGC
Independence Blue Cross,EGD
Unassigned,EGE
Anthem BCBS of Ohio,EGF
CareFirst BCBS,EGG
Blue Cross of California,EGH
Wellmark BCBS,EGI
CareFirst BCBS,EGJ
CareFirst BCBS,EGK
Anthem BCBS of Missouri,EGL
Blue Cross Blue Shield of Texas,EGM
Premera Blue Cross,EGN
Independence Blue Cross,EGO
Blue Shield of California,EGP
CareFirst BCBS,EGQ
Blue Cross Blue Shield of Texas,EGR
Blue Cross of California,EGS
Blue Cross Blue Shield of Massachusetts,EGT
Regence Blue Cross Blue Shield of Oregon,EGU
Blue Cross Blue Shield of Arkansas,EGV
CareFirst BCBS,EGW
Blue Cross of California,EGX
CareFirst BCBS,EGY
Premera Blue Cross,EGZ
CareFirst BCBS,EHA
Unassigned,EHB
Unassigned,EHC
CareFirst BCBS,EHD
Unassigned,EHE
Anthem BCBS of Connecticut,EHF
Anthem BCBS of Maine,EHG
Anthem BCBS of New Hampshire,EHH
BCBS of Illinois,EHI
Blue Cross Blue Shield of Massachusetts,EHJ
Anthem BCBS of New Hampshire,EHK
Blue Cross Blue Shield of Minnesota,EHL
Blue Shield of California,EHM
Blue Cross Blue Shield of Nebraska,EHN
Horizon Blue Cross Blue Shield of New Jersey,EHO
Blue Cross Blue Shield of Illinois,EHP
CareFirst BCBS,EHQ
Unassigned,EHR
Blue Shield of California,EHS
CareFirst BCBS,EHT
CareFirst BCBS,EHU
Unassigned,EHV
Unassigned,EHW
Unassigned,EHX
Blue Cross Blue Shield of Illinois,EHY
Blue Cross Blue Shield of Georgia,EHZ
CareFirst BCBS,EIA
BCBS of Alabama,EIB
Blue Shield of California,EIC
CareFirst BCBS,EID
Blue Cross Blue Shield of South Carolina,EIE
CareFirst BCBS,EIF
Independence Blue Cross,EIG
CareFirst BCBS,EIH
Blue Cross Blue Shield of South Carolina,EII
Blue Cross of California,EIJ
CareFirst BCBS,EIK
Blue Cross Blue Shield of North Carolina,EIL
Independence Blue Cross,EIM
CareFirst BCBS,EIN
BCBS of Alabama,EIO
Unassigned,EIP
Premera Blue Cross,EIQ
Highmark BCBS of Pennsylvania,EIR
Blue Shield of California,EIS
Carefirst Administrators,EIT
Blue Cross Blue Shield of Illinois,EIU
Blue Cross Blue Shield of South Carolina,EIV
Blue Cross Blue Shield of Michigan,EIW
BCBS of Alabama,EIX
Blue Shield of California,EIY
Independence Blue Cross,EIZ
Anthem BCBS of Wisconsin,EJA
Anthem BCBS of Colorado,EJB
Blue Cross Blue Shield of Texas,EJC
Blue Cross of California,EJD
Blue Cross Blue Shield of Michigan,EJE
CareFirst BCBS,EJF
Anthem BCBS of Wisconsin,EJG
Highmark BCBS of Pennsylvania,EJH
Blue Cross Blue Shield of Michigan,EJI
Blue Cross of California,EJJ
Blue Cross of California,EJK
Blue Cross Blue Shield of Mississippi,EJL
Anthem BCBS of Missouri,EJM
Blue Cross of California,EJN
Blue Cross of California,EJO
Blue Cross Blue Shield of Minnesota,EJP
Blue Cross of California,EJQ
Highmark BCBS of Pennsylvania,EJR
Blue Cross Blue Shield of Illinois,EJS
Blue Cross Blue Shield of Texas,EJT
Blue Cross of California,EJU
Blue Cross of California,EJV
Blue Cross Blue Shield of Michigan,EJW
Blue Cross Blue Shield of Arizona,EJX
Blue Cross Blue Shield of Arizona,EJY
Blue Cross Blue Shield of Tennessee Commercial,EJZ
Blue Cross Blue Shield of South Carolina,EKA
Wellmark BCBS,EKB
Anthem BCBS of Ohio,EKC
Blue Cross of California,EKD
Blue Cross Blue Shield of Texas,EKE
Blue Cross Blue Shield of South Carolina,EKF
Wellmark BCBS,EKG
Blue Cross Blue Shield of New Mexico,EKH
CareFirst BCBS,EKI
Blue Cross Blue Shield of South Carolina,EKJ
Blue Cross Blue Shield of Minnesota,EKK
Blue Cross Blue Shield of Kansas City,EKL
Anthem BCBS of Ohio,EKM
Premera Blue Cross,EKN
CareFirst BCBS,EKO
Blue Cross Blue Shield of South Carolina,EKP
CareFirst BCBS,EKQ
CareFirst BCBS,EKR
Highmark BCBS of Pennsylvania,EKS
Blue Shield of California,EKT
Anthem BCBS of Ohio,EKU
CareFirst BCBS,EKV
Blue Cross Blue Shield of Georgia,EKW
Wellmark BCBS,EKX
Anthem BCBS of Ohio,EKY
CareFirst BCBS,EKZ
Blue Cross Blue Shield of Minnesota,ELA
Blue Cross Blue Shield of Texas,ELB
CareFirst BCBS,ELC
Anthem BCBS of Ohio,ELD
Blue Cross Blue Shield of Texas,ELE
Anthem BCBS of Wisconsin,ELF
Blue Cross Blue Shield of Minnesota,ELG
Anthem BCBS of Connecticut,ELH
Blue Cross Blue Shield of Massachusetts,ELI
Blue Cross of California,ELJ
Wellmark BCBS,ELK
Blue Cross of California,ELL
Blue Cross Blue Shield of Illinois,ELM
CareFirst BCBS,ELN
Blue Cross Blue Shield of South Carolina,ELO
Blue Cross Blue Shield of Minnesota,ELP
Anthem BCBS of Missouri,ELQ
BCBS of Western New York,ELR
Unassigned,ELS
Blue Cross Blue Shield of Illinois,ELT
Unassigned,ELU
Blue Cross Blue Shield of South Carolina,ELV
Anthem BCBS of Missouri,ELW
Wellmark BCBS,ELX
Anthem BCBS of Ohio,ELY
Anthem BCBS of Kentucky,ELZ
Unassigned,EM2
Blue Cross Blue Shield of South Carolina,EMA
Anthem BCBS of Ohio,EMB
Blue Cross Blue Shield of South Carolina,EMC
Wellmark BCBS,EMD
Wellmark BCBS,EME
Blue Shield of California,EMF
CareFirst BCBS,EMG
Independence Blue Cross,EMH
Anthem BCBS of Indiana,EMI
Anthem BCBS of Ohio,EMJ
Blue Cross Blue Shield of South Carolina,EMK
CareFirst BCBS,EML
CareFirst BCBS,EMM
Highmark BCBS of Pennsylvania,EMN
Blue Cross Blue Shield of South Carolina,EMO
Blue Cross Blue Shield of Illinois,EMP
BCBS of Alabama,EMQ
BCBS of Alabama,EMR
Blue Cross Blue Shield of Georgia,EMS
Blue Cross of California,EMT
CareFirst BCBS,EMU
BCBS of Alabama,EMV
Blue Cross Blue Shield of Michigan,EMW
Blue Cross Blue Shield of Georgia,EMX
Premera Blue Cross,EMY
Blue Cross Blue Shield of Georgia,EMZ
Blue Cross of California,ENA
Florida Blue,ENB
Anthem BCBS of Virginia,ENC
Blue Cross Blue Shield of Oklahoma,END
Independence Blue Cross,ENE
Blue Cross Blue Shield of Texas,ENF
Wellmark BCBS,ENG
Unassigned,ENH
Blue Cross Blue Shield of Minnesota,ENI
Blue Cross Blue Shield of Minnesota,ENJ
Blue Cross of Idaho,ENK
Blue Cross Blue Shield of Massachusetts,ENL
CareFirst BCBS,ENM
Blue Cross Blue Shield of South Carolina,ENN
Anthem BCBS of Kentucky,ENO
Blue Cross Blue Shield of Nebraska,ENP
Wellmark BCBS,ENQ
Blue Cross Blue Shield of Massachusetts,ENR
Capital Blue Cross,ENS
Blue Cross Blue Shield of Texas,ENT
BCBS of Alabama,ENU
Independence Blue Cross,ENV
Blue Shield of California,ENW
Blue Cross of Idaho,ENX
Anthem BCBS of Wisconsin,ENY
Blue Cross Blue Shield of Illinois,ENZ
Anthem BCBS of Ohio,EOA
CareFirst BCBS,EOB
Blue Shield of California,EOC
Highmark BCBS of Pennsylvania,EOD
Blue Cross of Idaho,EOE
Capital Blue Cross,EOF
Anthem BCBS of Missouri,EOG
Blue Cross of California,EOH
CareFirst BCBS,EOI
Blue Cross Blue Shield of Michigan,EOJ
Wellmark BCBS,EOK
Unassigned,EOL
Highmark BCBS of Pennsylvania,EOM
Horizon Blue Cross Blue Shield of New Jersey,EON
Blue Cross Blue Shield of South Carolina,EOO
Blue Cross of California,EOP
Blue Cross Blue Shield of South Carolina,EOQ
Unassigned,EOR
Independence Blue Cross,EOS
Blue Cross Blue Shield of South Carolina,EOT
Wellmark BCBS,EOU
Blue Cross Blue Shield of Michigan,EOV
Unassigned,EOW
Premera Blue Cross,EOX
Blue Cross Blue Shield of South Carolina,EOY
Blue Cross Blue Shield of South Carolina,EOZ
Anthem BCBS of Ohio,EPA
Blue Shield of California,EPB
Anthem BCBS of Missouri,EPC
Blue Cross Blue Shield of Michigan,EPD
Blue Cross of Idaho,EPE
Blue Shield of California,EPF
Blue Shield of California,EPG
Blue Cross Blue Shield of South Carolina,EPH
Wellmark BCBS,EPI
Blue Cross Blue Shield of Rhode Island,EPJ
Blue Cross Blue Shield of Tennessee Commercial,EPK
Anthem BCBS of Missouri,EPL
Blue Shield of Northeastern New York,EPM
Blue Cross Blue Shield of Texas,EPN
Blue Shield of California,EPO
Empire Blue Cross Blue Shield,EPP
Capital Blue Cross,EPQ
Independence Blue Cross,EPR
Blue Cross Blue Shield of Illinois,EPS
BCBS of Alabama,EPT
Blue Shield of California,EPU
Blue Cross Blue Shield of Massachusetts,EPV
Blue Cross of California,EPW
Independence Blue Cross,EPX
CareFirst BCBS,EPY
Blue Cross Blue Shield of Minnesota,EPZ
CareFirst BCBS,EQA
BCBS of Alabama,EQB
Blue Shield of California,EQC
Blue Cross Blue Shield of Massachusetts,EQD
Blue Cross Blue Shield of Nebraska,EQE
BCBS of Western New York,EQF
Blue Cross Blue Shield of Tennessee Commercial,EQG
Blue Cross Blue Shield of Tennessee Commercial,EQH
Blue Cross Blue Shield of South Carolina,EQI
Independence Blue Cross,EQJ
Anthem BCBS of Indiana,EQK
BCBS of Western New York,EQL
Blue Cross Blue Shield of Massachusetts,EQM
Blue Cross Blue Shield of South Carolina,EQN
Blue Cross Blue Shield of South Carolina,EQO
Empire Blue Cross Blue Shield,EQP
CareFirst BCBS,EQQ
BCBS of Western New York,EQR
Independence Blue Cross,EQS
Anthem BCBS of Ohio,EQT
Blue Cross Blue Shield of Texas,EQU
Empire Blue Cross Blue Shield,EQV
CareFirst BCBS,EQW
Blue Cross Blue Shield of South Carolina,EQX
Blue Cross of California,EQY
Blue Cross Blue Shield of Minnesota,EQZ
BCBS of Western New York,ERA
Premera Blue Cross,ERB
Regence Blue Shield of Washington,ERC
Blue Cross Blue Shield of South Carolina,ERD
Premera Blue Cross,ERE
CareFirst BCBS,ERF
BCBS of Alabama,ERG
Blue Cross Blue Shield of Massachusetts,ERH
Blue Cross Blue Shield of Rhode Island,ERI
Blue Cross Blue Shield of South Carolina,ERJ
Blue Cross Blue Shield of Massachusetts,ERK
CareFirst BCBS,ERL
Blue Cross Blue Shield of Massachusetts,ERM
Anthem BCBS of Ohio,ERN
Blue Cross Blue Shield of South Carolina,ERO
Capital Blue Cross,ERP
Unassigned,ERQ
Blue Cross Blue Shield of Arkansas,ERR
Independence Blue Cross,ERS
Wellmark BCBS,ERT
CareFirst BCBS,ERU
Blue Cross Blue Shield of Rhode Island,ERV
Wellmark BCBS,ERW
Blue Shield of California,ERX
Anthem BCBS of Ohio,ERY
Unassigned,ERZ
Wellmark BCBS,ESA
Blue Cross Blue Shield of Michigan,ESB
Unassigned,ESC
Blue Cross Blue Shield of Massachusetts,ESD
Anthem BCBS of Ohio,ESE
Blue Shield of California,ESF
Blue Cross Blue Shield of Texas,ESG
CareFirst BCBS,ESH
Capital Blue Cross,ESI
Capital Blue Cross,ESJ
Wellmark BCBS,ESK
Unassigned,ESL
Anthem BCBS of Missouri,ESM
Anthem BCBS of Missouri,ESN
Regence Blue Cross Blue Shield of Oregon,ESO
Unassigned,ESP
Wellmark BCBS,ESQ
CareFirst BCBS,ESR
Blue Cross Blue Shield of Massachusetts,ESS
BCBS of Western New York,EST
Blue Shield of California,ESU
BCBS of Western New York,ESV
Blue Shield of California,ESW
Wellmark BCBS,ESX
Blue Cross Blue Shield of Georgia,ESY
Blue Cross Blue Shield of Tennessee Commercial,ESZ
Blue Cross Blue Shield of Illinois,ETA
Blue Cross Blue Shield of Minnesota,ETB
Anthem BCBS of Virginia,ETC
Blue Cross of California,ETD
Premera Blue Cross,ETE
Blue Cross Blue Shield of Georgia,ETF
Blue Cross Blue Shield of Illinois,ETG
Blue Cross Blue Shield of Illinois,ETH
Anthem BCBS of Missouri,ETI
Blue Cross Blue Shield of Georgia,ETJ
Anthem BCBS of Wisconsin,ETK
Blue Shield of Northeastern New York,ETL
Highmark BCBS of Pennsylvania,ETM
Unassigned,ETN
Unassigned,ETO
Blue Cross Blue Shield of Georgia,ETP
Blue Cross Blue Shield of Kansas City,ETQ
Empire Blue Cross Blue Shield,ETR
Blue Cross Blue Shield of Massachusetts,ETS
Highmark BCBS of Pennsylvania,ETT
Blue Cross Blue Shield of Massachusetts,ETU
Anthem BCBS of Missouri,ETV
CareFirst BCBS,ETW
Blue Cross Blue Shield of South Carolina,ETX
Unassigned,ETY
Blue Cross Blue Shield of Georgia,ETZ
Blue Cross of California,EUA
Unassigned,EUB
Anthem BCBS of Ohio,EUC
Blue Cross Blue Shield of South Carolina,EUD
CareFirst BCBS,EUE
Regence Blue Cross Blue Shield of Utah,EUF
Regence Blue Shield of Washington,EUG
Blue Cross Blue Shield of Illinois,EUH
Anthem BCBS of Ohio,EUI
Wellmark BCBS,EUJ
Blue Cross Blue Shield of Illinois,EUK
Anthem BCBS of Ohio,EUL
Blue Cross Blue Shield of Vermont,EUM
Blue Shield of California,EUN
Blue Cross Blue Shield of South Carolina,EUO
Blue Cross Blue Shield of Georgia,EUP
Unassigned,EUQ
Blue Cross Blue Shield of Nebraska,EUR
Florida Blue,EUS
CareFirst BCBS,EUT
Florida Blue,EUU
Blue Cross Blue Shield of Michigan,EUV
CareFirst BCBS,EUW
CareFirst BCBS,EUX
Blue Cross Blue Shield of Georgia,EUY
CareFirst BCBS,EUZ
Wellmark BCBS,EVA
Blue Cross Blue Shield of Tennessee Commercial,EVB
Blue Cross Blue Shield of Massachusetts,EVC
Blue Shield of California,EVD
Blue Cross Blue Shield of North Carolina,EVE
BCBS of Alabama,EVF
Regence Blue Shield of Washington,EVG
Wellmark BCBS,EVH
Blue Cross Blue Shield of Arkansas,EVI
Blue Cross Blue Shield of Massachusetts,EVJ
Wellmark BCBS,EVK
Blue Cross Blue Shield of Georgia,EVL
Anthem BCBS of Missouri,EVM
Regence Blue Cross Blue Shield of Oregon,EVN
Blue Shield of California,EVO
Blue Cross Blue Shield of South Carolina,EVP
Anthem BCBS of Colorado,EVQ
Blue Cross of California,EVR
Blue Cross Blue Shield of South Carolina,EVS
Blue Cross Blue Shield of Vermont,EVT
Blue Cross Blue Shield of South Carolina,EVU
Blue Shield of California,EVV
Blue Cross Blue Shield of Massachusetts,EVW
Blue Cross Blue Shield of Massachusetts,EVX
Anthem BCBS of Ohio,EVY
CareFirst BCBS,EVZ
CareFirst BCBS,EWA
Anthem BCBS of Ohio,EWB
CareFirst BCBS,EWC
Blue Cross Blue Shield of Minnesota,EWD
Unassigned,EWE
Empire Blue Cross Blue Shield,EWF
Anthem BCBS of Ohio,EWG
Wellmark BCBS,EWH
Blue Cross Blue Shield of Michigan,EWI
Blue Cross of California,EWJ
Unassigned,EWK
Unassigned,EWL
Anthem BCBS of Ohio,EWM
Unassigned,EWN
Blue Cross Blue Shield of South Carolina,EWO
Anthem BCBS of Missouri,EWP
Anthem BCBS of Connecticut,EWQ
Independence Blue Cross,EWR
Horizon Blue Cross Blue Shield of New Jersey,EWS
Blue Cross Blue Shield of Georgia,EWT
Anthem BCBS of Connecticut,EWU
Anthem BCBS of Virginia,EWV
Anthem BCBS of Ohio,EWW
Blue Cross Blue Shield of Arizona,EWX
Wellmark BCBS,EWY
Blue Cross of California,EWZ
BCBS of Arkansas,EXA
Unassigned,EXB
Anthem BCBS of Ohio,EXC
Premera Blue Cross,EXD
Blue Cross Blue Shield of Georgia,EXE
Anthem BCBS of Missouri,EXF
Blue Cross Blue Shield of Minnesota,EXG
Anthem BCBS of Ohio,EXH
Anthem BCBS of Ohio,EXI
Empire Blue Cross Blue Shield,EXJ
Anthem BCBS of Ohio,EXK
Empire Blue Cross Blue Shield,EXL
Anthem BCBS of Missouri,EXM
Blue Cross Blue Shield of Texas,EXN
Blue Shield of California,EXO
Premera Blue Cross,EXP
Blue Cross of California,EXQ
Blue Cross Blue Shield of Massachusetts,EXR
Blue Cross Blue Shield of Illinois,EXS
Anthem BCBS of Virginia,EXT
Blue Cross Blue Shield of Massachusetts,EXU
Blue Cross Blue Shield of Texas,EXV
Unassigned,EXW
Blue Cross Blue Shield of Arkansas,EXX
Blue Cross Blue Shield of Massachusetts,EXY
Premera Blue Cross,EXZ
Blue Cross Blue Shield of Massachusetts,EYA
CareFirst BCBS,EYB
Horizon Blue Cross Blue Shield of New Jersey,EYC
Anthem BCBS of Connecticut,EYD
Wellmark BCBS,EYE
Wellmark BCBS,EYF
Empire Blue Cross Blue Shield,EYG
Anthem BCBS of Ohio,EYH
Blue Cross Blue Shield of Georgia,EYI
Blue Cross Blue Shield of South Carolina,EYJ
Wellmark BCBS,EYK
Horizon Blue Cross Blue Shield of New Jersey,EYL
Wellmark BCBS,EYM
Blue Cross Blue Shield of Minnesota,EYN
Blue Cross Blue Shield of Georgia,EYO
Wellmark BCBS,EYP
Blue Cross Blue Shield of South Carolina,EYQ
Blue Cross Blue Shield of Illinois,EYR
Blue Cross Blue Shield of Tennessee Commercial,EYS
Horizon Blue Cross Blue Shield of New Jersey,EYT
Anthem BCBS of Ohio,EYU
Blue Cross of Idaho,EYV
CareFirst BCBS,EYW
Unassigned,EYX
Capital Blue Cross,EYY
Blue Cross Blue Shield of Tennessee Commercial,EYZ
Blue Cross Blue Shield of Oklahoma,EZA
Regence Blue Cross Blue Shield of Oregon,EZB
Anthem BCBS of Wisconsin,EZC
Premera Blue Cross,EZD
Anthem BCBS of Missouri,EZE
Capital Blue Cross,EZF
Blue Cross Blue Shield of Texas,EZG
Blue Cross Blue Shield of Massachusetts,EZH
Blue Cross Blue Shield of Massachusetts,EZI
Blue Cross Blue Shield of Georgia,EZJ
Blue Cross Blue Shield of Georgia,EZK
Empire Blue Cross Blue Shield,EZL
Anthem BCBS of Ohio,EZM
Blue Cross Blue Shield of South Carolina,EZN
Capital Blue Cross,EZO
Blue Cross Blue Shield of Minnesota,EZP
Blue Cross Blue Shield of South Carolina,EZQ
Anthem BCBS of Missouri,EZR
CareFirst BCBS,EZS
Blue Cross of California,EZT
Blue Cross Blue Shield of South Carolina,EZU
Anthem BCBS of Ohio,EZV
Blue Cross Blue Shield of Louisiana,EZW
Blue Cross Blue Shield of Massachusetts,EZX
BCBS of Alabama,EZY
Wellmark BCBS,EZZ
