BCBS_Name,Acronym
Anthem BCBS of Missouri,B8D
Blue Cross Blue Shield of Texas,B8F
Blue Cross Blue Shield of Illinois,B8H
Blue Cross of California,B8N
Anthem BCBS of Ohio,B8P
Anthem BCBS of Ohio,B8Q
Anthem BCBS of Ohio,B8R
Anthem BCBS of Ohio,B8S
Anthem BCBS of Ohio,B8U
Blue Cross of California,B9A
Anthem BCBS of Ohio,B9D
Blue Cross Blue Shield of Texas,B9F
Blue Cross Blue Shield of Massachusetts,B9G
Blue Cross Blue Shield of Oklahoma,B9K
Independence Blue Cross,B9P
Anthem BCBS of Ohio,BAA
Anthem BCBS of Connecticut,BAB
Carefirst Administrators,BAC
BCBS of Kansas City,BAD
Empire BCBS of New York,BAE
BCBS of Oklahoma,BAF
BCBS of Alabama,BAG
BCBS of Massachusetts,BAH
Unassigned Prefix,BAI
Wellmark BCBS,BAJ
Anthem BCBS of Missouri,BAK
BCBS of North Dakota,BAL
BCBS of Illinois,BAM
Carefirst BCBS of Maryland,BAN
Wellmark BCBS,BAO
BCBS of Illinois,BAP
BCBS of Alabama,BAQ
Carefirst BCBS of Maryland,BAR
BCBS of Texas,BAS
BCBS of South Carolina,BAT
Anthem BCBS of Missouri,BAU
Anthem BCBS of Maine,BAV
Anthem Blue Cross of California,BAW
Horizon BCBS of New Jersey,BAX
Anthem Blue Cross of California,BAY
BCBS of Texas,BAZ
BCBS of South Carolina,BBA
Horizon BCBS of New Jersey,BBB
Premera Blue Cross,BBC
BCBS of Illinois,BBD
BCBS of Illinois,BBE
Unassigned Prefix,BBF
BCBS of Texas,BBG
Anthem BCBS of Connecticut,BBH
BCBS of Michigan,BBI
Premera Blue Cross,BBJ
Anthem Blue Cross of California,BBK
Anthem Blue Cross of California,BBL
Highmark BCBS,BBM
Highmark BCBS,BBN
Carefirst BCBS,BBO
BCBS of Massachusetts,BBP
BCBS of Alabama,BBQ
BCBS of Illinois,BBR
BCBS of Alabama,BBS
BCBS of South Carolina,BBT
BCBS of Illinois,BBU
Anthem BCBS of Missouri,BBV
Anthem Blue Cross of California,BBW
Horizon BCBS of New Jersey,BBX
BCBS of Michigan,BBY
BCBS of Illinois,BBZ
Unassigned Prefix,BCA
BCBS of Illinois,BCB
Premera Blue Cross,BCC
BCBS of Illinois,BCD
Premera Blue Cross,BCE
Wellmark BCBS,BCF
BCBS of Texas,BCG
BCBS of Montana,BCH
BCBS of Massachusetts,BCI
Anthem BCBS of Ohio,BCJ
Anthem BCBS of Ohio,BCK
Anthem Blue Cross of California,BCL
Highmark BCBS,BCM
Anthem BCBS of Ohio,BCN
Wellmark BCBS,BCO
Blue Cross of California,BCP
BCBS of Arkansas,BCQ
Wellmark BCBS,BCR
BCBS of Illinois,BCS
Regence BCBS of Utah,BCT
BCBS of Illinois,BCU
Blue Shield of California,BCV
Empire BCBS of New York,BCW
BCBS of Illinois,BCX
BCBS of Florida,BCY
Unassigned Prefix,BCZ
BCBS of Michigan,BDA
BCBS of Arkansas Blue Advantage,BDB
BCBS of Michigan,BDC
Anthem BCBS of Maine,BDD
Anthem Blue Cross of California,BDE
BCBS of Kansas City,BDF
BCBS of Illinois,BDG
Wellmark BCBS,BDH
Wellmark BCBS,BDI
BCBS of Georgia,BDJ
Carefirst BCBS of Maryland,BDK
BCBS of Illinois,BDL
BCBS of Alabama,BDM
Carefirst Administrators,BDN
Anthem BCBS of Ohio,BDO
Anthem BCBS of Ohio,BDP
Unassigned Prefix,BDQ
BCBS of Arkansas Blue Advantage,BDR
BCBS of Michigan,BDS
Anthem BCBS of Ohio,BDT
BCBS of Tennessee,BDU
BCBS of Georgia,BDV
Horizon BCBS of New Jersey,BDW
Unassigned Prefix,BDX
Anthem BCBS of Ohio,BDY
Carefirst Administrators,BDZ
BCBS of Florida,BEA
BCBS of Kansas City,BEB
BCBS of Michigan,BEC
Blue Cross of Idaho,BED
BCBS of Michigan,BEE
BCBS of Michigan,BEF
BCBS of Alabama,BEG
Anthem BCBS of Ohio,BEH
BCBS of Michigan,BEI
BCBS of Texas,BEJ
Carefirst BCBS of Maryland,BEK
Premera Blue Cross,BEL
BCBS of Illinois,BEM
Anthem BCBS of Ohio,BEN
Horizon BCBS of New Jersey,BEO
Carefirst BCBS of Maryland,BEP
Blue Shield of California,BEQ
BCBS of Massachusetts,BER
Anthem BCBS of Ohio,BES
Highmark BCBS,BET
BCBS of Florida,BEU
Anthem BCBS of Ohio,BEV
Horizon BCBS of New Jersey,BEW
Unassigned Prefix,BEX
Anthem BCBS of Maine,BEY
Wellmark BCBS,BEZ
BCBS of Minnesota,BFA
BCBS of Louisiana,BFB
Anthem BCBS of Ohio,BFC
Anthem BCBS of Kentucky,BFD
BCBS of Tennessee,BFE
BCBS of Tennessee,BFF
BCBS of Texas,BFG
Carefirst BCBS of Maryland,BFH
BCBS of Western New York,BFI
Anthem BCBS of Virginia,BFJ
Anthem BCBS of Ohio,BFK
BCBS of Florida,BFL
Highmark BCBS,BFM
Wellmark BCBS,BFN
BCBS of Michigan,BFO
BCBS of North Carolina,BFP
BCBS of Texas,BFQ
BCBS of South Carolina,BFR
BCBS of Texas,BFS
Unassigned Prefix,BFT
Carefirst BCBS,BFU
Horizon BCBS of New Jersey,BFV
BCBS of Western New York,BFW
Anthem BCBS of Indiana,BFX
Carefirst BCBS,BFY
BCBS of Western New York,BFZ
BCBS of Massachusetts,BGA
BCBS of Michigan,BGB
BCBS of Michigan,BGC
BCBS of Massachusetts,BGD
Premera Blue Cross,BGE
Carefirst Administrators,BGF
Anthem BCBS of Missouri,BGG
BCBS of Illinois,BGH
BCBS of Alabama,BGI
Blue Shield of California,BGJ
Carefirst BCBS,BGK
BCBS of Alabama,BGL
Anthem Blue Cross of California,BGM
BCBS of Kansas City,BGN
BCBS of Florida,BGO
BCBS of Michigan,BGP
Carefirst BCBS of Maryland,BGQ
BCBS of Illinois,BGR
Premera Blue Cross,BGS
BCBS of Alabama,BGT
Anthem BCBS of Virginia,BGU
Unassigned Prefix,BGV
Anthem BCBS of Virginia,BGW
BCBS of Alabama,BGX
Capital Blue Cross,BGY
Anthem BCBS of Wisconsin,BGZ
BCBS of Kansas City,BHA
Capital Blue Cross,BHB
Unassigned Prefix,BHC
Unassigned Prefix,BHD
BCBS of Texas,BHE
BCBS of Massachusetts,BHF
Wellmark BCBS,BHG
BCBS of Minnesota,BHH
Highmark BCBS,BHI
BCBS of Texas,BHJ
Anthem BCBS of Maine,BHK
BCBS of Nebraska,BHL
BCBS of Michigan,BHM
Unassigned Prefix,BHN
Wellmark BCBS,BHO
BCBS of Illinois,BHP
Anthem BCBS of Georgia,BHQ
Anthem BCBS of Connecticut,BHR
BCBS of Alabama,BHS
BCBS of Massachusetts,BHT
BCBS of South Carolina,BHU
BCBS of Minnesota,BHV
Capital Blue Cross,BHW
BCBS of Montana,BHX
Horizon BCBS of New Jersey,BHY
Unassigned Prefix,BHZ
Anthem BCBS of Ohio,BIA
Wellmark BCBS,BIB
Anthem BCBS of Georgia,BIC
Anthem Blue Cross of California,BID
BCBS of Michigan,BIE
Unassigned Prefix,BIF
Anthem BCBS of Ohio,BIG
Unassigned Prefix,BIH
BCBS of North Carolina,BII
Carefirst BCBS,BIJ
Regence Blue Shield of Washington,BIK
BCBS of South Carolina,BIL
BCBS of Michigan,BIM
Carefirst BCBS of Maryland,BIN
Carefirst BCBS of Maryland,BIO
Regence Blue Cross Blue Shield of Oregon,BIP
Horizon BCBS of New Jersey,BIQ
Anthem BCBS of Missouri,BIR
BCBS of Michigan,BIS
BCBS of Massachusetts,BIT
BCBS of Massachusetts,BIU
BCBS of Nebraska,BIV
BCBS of Georgia,BIW
BCBS of South Carolina,BIX
Anthem BCBS of Georgia,BIY
Horizon BCBS of New Jersey,BIZ
Anthem BCBS of Ohio,BJA
Horizon BCBS of New Jersey,BJB
BCBS of Minnesota,BJC
Anthem BCBS of New Hampshire,BJD
Anthem Blue Cross of California,BJE
Unassigned Prefix,BJF
BCBS of Illinois,BJG
Wellmark BCBS,BJH
BCBS of South Carolina,BJI
Unassigned Prefix,BJJ
Blue Cross of Idaho,BJK
Anthem BCBS of Ohio,BJL
Anthem BCBS of Wisconsin,BJM
Highmark BCBS,BJN
BCBS of Nebraska,BJO
BCBS of Minnesota,BJP
BCBS of Illinois,BJQ
Wellmark BCBS,BJR
Anthem Blue Cross of California,BJS
BCBS of Georgia,BJT
Unassigned Prefix,BJU
Blue Cross of Idaho,BJV
Carefirst BCBS of Maryland,BJW
Unassigned Prefix,BJX
Anthem BCBS of Wisconsin,BJY
Anthem BCBS of Nevada,BJZ
Anthem Blue Cross of California,BKA
Wellmark BCBS,BKB
BCBS of Illinois,BKC
Premera Blue Cross,BKD
BCBS of Nebraska,BKE
Unassigned Prefix,BKF
Wellmark BCBS,BKG
Premera Blue Cross,BKH
Anthem Blue Cross of California,BKI
Anthem BCBS of Colorado,BKJ
BCBS of Texas,BKK
BCBS of Massachusetts,BKL
Anthem BCBS of Wisconsin,BKM
Blue Shield of California,BKN
Anthem BCBS of Missouri,BKO
Blue Shield of California,BKP
Premera Blue Cross,BKQ
Wellmark BCBS,BKR
BCBS of Alabama,BKS
Empire BCBS of New York,BKT
Wellmark BCBS,BKU
BCBS of Massachusetts,BKV
BCBS of Massachusetts,BKW
BCBS of Massachusetts,BKX
Blue Cross of Idaho,BKY
BCBS of Massachusetts,BKZ
BCBS of South Carolina,BLA
Anthem BCBS of Ohio,BLB
BCBS of Western New York,BLC
BCBS of Nebraska,BLD
BCBS of Alabama,BLE
Unassigned Prefix,BLF
BCBS of Georgia,BLG
Blue Cross of Idaho,BLH
Unassigned Prefix,BLI
Anthem BCBS of Ohio,BLJ
Anthem BCBS of Ohio,BLK
Anthem BCBS of Wisconsin,BLL
BCBS of Florida,BLM
Anthem BCBS of Ohio,BLN
Anthem BCBS of Georgia,BLO
Anthem BCBS of Ohio,BLP
Anthem BCBS of Wisconsin,BLQ
BCBS of Illinois,BLR
Empire BCBS of New York,BLS
BCBS of South Carolina,BLT
BCBS of Alabama,BLU
Anthem BCBS of Virginia,BLV
BCBS of Illinois,BLW
BCBS of Illinois,BLX
Anthem BCBS of Virginia,BLY
Anthem BCBS of Ohio,BLZ
Anthem BCBS of Wisconsin,BMA
BCBS of Illinois,BMB
BCBS of South Carolina,BMC
Unassigned Prefix,BMD
BCBS of Vermont,BME
BCBS of Texas,BMF
BCBS of Texas,BMG
Anthem BCBS of Wisconsin,BMH
Carefirst BCBS of Maryland,BMI
Anthem BCBS of Missouri,BMJ
Wellmark BCBS,BMK
Anthem BCBS of Wisconsin,BML
Wellmark BCBS,BMM
Anthem BCBS of Ohio,BMN
BCBS of Illinois,BMO
Regence BCBS,BMP
BCBS of Kansas City,BMQ
Unassigned Prefix,BMR
Wellmark BCBS,BMS
BCBS of Illinois,BMT
Unassigned Prefix,BMU
BCBS of Florida,BMV
Independence Blue Cross,BMW
Blue Shield of California,BMX
BCBS of Texas,BMY
BCBS of Minnesota,BMZ
Anthem BCBS of Ohio,BNA
Unassigned Prefix,BNB
BCBS of Massachusetts,BNC
BCBS of Massachusetts,BND
BCBS of Arizona,BNE
BCBS of Illinois,BNF
Blue Cross of California,BNG
Carefirst Administrators,BNH
Unassigned Prefix,BNI
Unassigned Prefix,BNJ
BCBS of Illinois,BNK
Carefirst Administrators,BNL
BCBS of New Mexico,BNM
BCBS of Texas,BNN
Regence BCBS,BNO
Wellmark BCBS,BNP
Anthem BCBS of Nevada,BNQ
Unassigned Prefix,BNR
Carefirst Administrators,BNS
BCBS of Illinois,BNT
BCBS of Illinois,BNU
Anthem BCBS of Ohio,BNV
Blue Shield of California,BNW
Anthem BCBS of Missouri,BNX
Anthem Blue Cross of California,BNY
Horizon BCBS of New Jersey,BNZ
BCBS of South Carolina,BOA
BCBS of Florida,BOB
BCBS of Michigan,BOC
Anthem BCBS of Ohio,BOD
Blue Shield of California,BOE
BCBS of Michigan,BOF
BCBS of Michigan,BOG
BCBS of Alabama,BOH
Wellmark BCBS,BOI
Blue Shield of California,BOJ
BCBS of Oklahoma,BOK
Wellmark BCBS,BOL
Wellmark BCBS,BOM
Unassigned Prefix,BON
Unassigned Prefix,BOO
BCBS of Alabama,BOP
Carefirst Administrators,BOQ
Premera Blue Cross,BOR
BCBS of Massachusetts,BOS
Carefirst Administrators,BOT
BCBS of Rhose Island,BOU
Highmark BCBS,BOV
BCBS of Texas,BOW
Blue Shield of California,BOX
Anthem BCBS of Missouri,BOY
BCBS of Minnesota,BOZ
BCBS of Illinois,BPA
Wellmark BCBS,BPB
BCBS of Minnesota,BPC
BCBS of Illinois,BPD
Wellmark BCBS,BPE
Carefirst BCBS,BPF
BCBS of Illinois,BPG
BCBS of Massachusetts,BPH
Wellmark BCBS,BPI
BCBS of Michigan,BPJ
BCBS of Michigan,BPK
Anthem BCBS of Indiana,BPL
Excellus BCBS of New York,BPM
BCBS of Massachusetts,BPN
Anthem BCBS of Ohio,BPO
Anthem BCBS of New Hampshire,BPP
BCBS of Louisiana,BPQ
Empire BCBS of New York,BPR
BCBS of Louisiana,BPS
Unassigned Prefix,BPT
BCBS of South Carolina,BPU
BCBS of Minnesota,BPV
BCBS of Michigan,BPW
Regence BCBS of Oregon,BPX
BCBS of Minnesota,BPY
Carefirst BCBS of Maryland,BPZ
Unassigned Prefix,BQA
Regence BCBS of Washington,BQB
Wellmark BCBS,BQC
Unassigned Prefix,BQD
Anthem BCBS of New Hampshire,BQE
Unassigned Prefix,BQF
Unassigned Prefix,BQG
Anthem BCBS of Georgia,BQH
Blue Shield of California,BQI
Unassigned Prefix,BQJ
Wellmark BCBS,BQK
Anthem BCBS of Ohio,BQL
Unassigned Prefix,BQM
Anthem Blue Cross of California,BQN
BCBS of North Carolina,BQO
Anthem BCBS of Missouri,BQP
BCBS of Western New York,BQQ
BCBS of Nebraska,BQR
Unassigned Prefix,BQS
BCBS of Massachusetts,BQT
Anthem BCBS of Ohio,BQU
Unassigned Prefix,BQV
BCBS of Michigan,BQW
Blue Cross of Idaho,BQX
Anthem BCBS of Georgia,BQY
Carefirst BCBS,BQZ
Blue Shield of California,BRA
BCBS of Illinois,BRB
Blue Shield of California,BRC
Independence Blue Cross,BRD
BCBS of Michigan,BRE
BCBS of Minnesota,BRF
BCBS of Illinois,BRG
BCBS of Texas,BRH
Unassigned Prefix,BRI
Premera Blue Cross,BRJ
BCBS of Texas,BRK
Anthem BCBS of Indiana,BRL
BCBS of Michigan,BRM
Carefirst BCBS of Maryland,BRN
BCBS of Alabama,BRO
BCBS of Michigan,BRP
BCBS of Oklahoma,BRQ
Regence BCBS of Washington,BRR
Wellmark BCBS,BRS
Anthem BCBS of Indiana,BRT
BCBS of Illinois,BRU
BCBS of Michigan,BRV
BCBS of Illinois,BRW
Anthem Blue Cross of California,BRX
Blue Shield of California,BRY
Wellmark BCBS,BRZ
BCBS of Massachusetts,BSA
BCBS of North Dakota,BSB
BCBS of Massachusetts,BSC
Wellmark BCBS,BSD
BCBS of Texas,BSE
Unassigned Prefix,BSF
Anthem BCBS of Virginia,BSG
Unassigned Prefix,BSH
BCBS of Michigan,BSI
Independence Blue Cross,BSJ
Carefirst BCBS of Maryland,BSK
BCBS of Texas,BSL
BCBS of Massachusetts,BSM
BCBS of Massachusetts,BSN
Carefirst BCBS of Maryland,BSO
Unassigned Prefix,BSP
BCBS of Tennessee,BSQ
Premera Blue Cross,BSR
BCBS of Tennessee,BSS
BCBS of Massachusetts,BST
BCBS of South Carolina,BSU
Carefirst Administrators,BSV
Wellmark BCBS,BSW
Unassigned Prefix,BSX
Anthem BCBS of Wisconsin,BSY
Wellmark BCBS,BSZ
BCBS of Illinois,BTA
BCBS of North Carolina,BTB
BCBS of Massachusetts,BTC
Empire BCBS of New York,BTD
Anthem BCBS of Ohio,BTE
Wellmark BCBS,BTF
Premera Blue Cross,BTG
Carefirst BCBS,BTH
Regence BCBS of Washington,BTI
Unassigned Prefix,BTJ
Anthem BCBS of Ohio,BTK
Unassigned Prefix,BTL
Wellmark BCBS,BTM
Blue Cross of Idaho,BTN
Anthem BCBS of New Hampshire,BTO
Anthem BCBS of Wisconsin,BTP
Regence BCBS of Washington,BTQ
BCBS of Minnesota,BTR
Wellmark BCBS,BTS
Wellmark BCBS,BTT
BCBS of Arkansas Health Advantage,BTU
Regence Blue Cross Blue Shield of Oregon,BTV
Anthem Blue Cross of California,BTW
Anthem BCBS of Virginia,BTX
Anthem BCBS of Georgia,BTY
Wellmark BCBS,BTZ
Carefirst Administrators,BUA
BCBS of Michigan,BUB
Blue Shield of California,BUC
BCBS of Michigan,BUD
Anthem BCBS of Missouri,BUE
BCBS of Michigan,BUF
Unassigned Prefix,BUG
Highmark BCBS,BUH
Anthem BCBS of Virginia,BUI
BCBS of Western New York,BUJ
Anthem BCBS of Ohio,BUK
BCBS of South Carolina,BUL
Anthem BCBS of Virginia,BUM
BCBS of South Carolina,BUN
BCBS of Massachusetts,BUO
Unassigned Prefix,BUP
BCBS of South Carolina,BUQ
Anthem BCBS of Ohio,BUR
Wellmark BCBS,BUS
Unassigned Prefix,BUT
BCBS of North Carolina,BUU
BCBS of Minnesota,BUV
Wellmark BCBS,BUW
BCBS of Michigan,BUX
Unassigned Prefix,BUY
BCBS of Minnesota,BUZ
Anthem BCBS of Virginia,BVA
Wellmark BCBS,BVB
Carefirst BCBS of Maryland,BVC
Blue Shield of California,BVD
Premera Blue Cross,BVE
Wellmark BCBS,BVF
BCBS of Illinois,BVG
BCBS of Massachusetts,BVH
BCBS of Louisiana,BVI
Horizon BCBS of New Jersey,BVJ
Anthem BCBS of Ohio,BVK
Empire BCBS of New York,BVL
BCBS of Kansas City,BVM
Anthem BCBS of Virginia,BVN
Blue Cross of Idaho,BVO
BCBS of Tennessee,BVP
Wellmark BCBS,BVQ
Premera Blue Cross,BVR
Unassigned Prefix,BVS
BCBS of Western New York,BVT
Anthem BCBS of Ohio,BVU
Horizon BCBS of New Jersey,BVV
BCBS of Nebraska,BVW
Unassigned Prefix,BVX
Horizon BCBS of New Jersey,BVY
BCBS of Minnesota,BVZ
BCBS of Vermont,BWA
Carefirst Administrators,BWB
BCBS of Texas,BWC
BCBS of Michigan,BWD
Anthem BCBS of Ohio,BWE
BCBS of South Carolina,BWF
Anthem BCBS of Virginia,BWG
Wellmark BCBS,BWH
Anthem BCBS of Virginia,BWI
Horizon BCBS of New Jersey,BWJ
Wellmark BCBS,BWK
BCBS of Illinois,BWL
Wellmark BCBS,BWM
BCBS of Michigan,BWN
BCBS of South Carolina,BWO
Anthem BCBS of Ohio,BWP
Carefirst Administrators,BWQ
Anthem BCBS of Virginia,BWR
BCBS of Nebraska,BWS
Anthem BCBS of Virginia,BWT
BCBS of Rhose Island,BWU
Anthem BCBS of Ohio,BWV
Independence Blue Cross,BWW
Regence BCBS of Oregon,BWX
Anthem BCBS of Ohio,BWY
Anthem Blue Cross of California,BWZ
Anthem BCBS of Missouri,BXA
BCBS of Illinois,BXB
Anthem Blue Cross of California,BXC
Unassigned Prefix,BXD
BCBS of Illinois,BXE
BCBS of Western New York,BXF
BCBS of Massachusetts,BXG
BCBS of Western New York,BXH
Carefirst BCBS,BXI
BCBS of Georgia,BXJ
BCBS of Illinois,BXK
BCBS of Alabama,BXL
Unassigned Prefix,BXM
Anthem BCBS of Maine,BXN
Carefirst BCBS of Maryland,BXO
BCBS of Western New York,BXP
BCBS of Illinois,BXQ
Anthem BCBS of Ohio,BXR
Unassigned Prefix,BXS
BCBS of Minnesota,BXT
BCBS of Massachusetts,BXU
BCBS of Michigan,BXV
Blue Cross of Idaho,BXW
Unassigned Prefix,BXX
Carefirst BCBS of Maryland,BXY
Unassigned Prefix,BXZ
Horizon BCBS of New Jersey,BYA
Anthem BCBS of Indiana,BYB
Anthem BCBS of Ohio,BYC
BCBS of Alabama,BYD
Horizon BCBS of New Jersey,BYE
Carefirst Administrators,BYF
Carefirst BCBS of Maryland,BYG
BCBS of Georgia,BYH
Carefirst BCBS of Maryland,BYI
Anthem Blue Cross of California,BYJ
Anthem BCBS of Indiana,BYK
BCBS of Georgia,BYL
Anthem BCBS of Nevada,BYM
Anthem BCBS of Connecticut,BYN
Blue Cross of Idaho,BYO
Anthem BCBS of Indiana,BYP
Regence BCBS,BYQ
BCBS of Illinois,BYR
Capital Blue Cross,BYS
Unassigned Prefix,BYT
Anthem BCBS of Maine,BYU
Anthem BCBS of New Hampshire,BYV
Regence BCBS of Oregon,BYW
Horizon BCBS of New Jersey,BYX
Unassigned Prefix,BYY
Anthem BCBS of Indiana,BYZ
BCBS of Minnesota,BZA
Premera Blue Cross,BZB
Blue Shield of California,BZC
Anthem BCBS of Georgia,BZD
Blue Shield of California,BZE
Unassigned Prefix,BZF
Wellmark BCBS,BZG
BCBS of Michigan,BZH
Wellmark BCBS,BZI
Blue Cross of Idaho,BZJ
Premera Blue Cross,BZK
BCBS of Arkansas Blue Advantage,BZL
Anthem BCBS of Ohio,BZM
Unassigned Prefix,BZN
BCBS of South Carolina,BZO
BCBS of North Carolina,BZP
Unassigned Prefix,BZQ
Wellmark BCBS,BZR
BCBS of South Carolina,BZS
Blue Shield of California,BZT
BCBS of Michigan,BZU
Carefirst Administrators,BZV
Wellmark BCBS,BZW
BCBS of Michigan,BZX
Anthem BCBS of Kentucky,BZY
BCBS of North Carolina,BZZ
